Sr. No., File Name, WebLinks,HTML Content,JS Content,parts,Vector,Label
10649,chunk_2262.txt,1,1,0,6,9.934373E-06,1
10650,chunk_2263.txt,1,1,0,6,0.00003684,1
10651,chunk_2264.txt,1,1,0,6,-8.476247E-05,1
10652,chunk_2265.txt,9,1,1,6,-1.1358684E-06,1
10653,chunk_2266.txt,1,1,0,6,9.865117E-05,1
10654,chunk_2267.txt,1,1,0,6,0.0001301235,1
10655,chunk_2268.txt,2,1,0,6,9.580775E-05,1
10656,chunk_2269.txt,1,1,0,6,8.1416554E-05,1
10657,chunk_227.txt,1,0,0,6,-0.000226937,1
10658,chunk_2270.txt,2,1,0,6,0.000119895,1
10659,chunk_2271.txt,3,1,0,6,-0.0001215072,1
10660,chunk_2272.txt,2,1,0,6,0.000119895,1
10661,chunk_2273.txt,1,1,0,6,6.325109E-05,1
10662,chunk_2274.txt,1,1,0,6,-9.407624E-05,1
10663,chunk_2275.txt,1,1,0,6,-0.0004668879,1
10664,chunk_2276.txt,9,1,1,6,-0.000002274,1
10665,chunk_2277.txt,1,1,0,6,-7.172014E-05,1
10666,chunk_2278.txt,1,1,0,6,-0.0004668879,1
10667,chunk_2279.txt,2,1,0,6,9.4626805E-05,1
10668,chunk_228.txt,15,1,1,6,-1.7814846E-05,1
10669,chunk_229.txt,1,1,0,6,-0.0004060413,1
10670,chunk_23.txt,2,1,0,6,0.0002514398,1
10671,chunk_230.txt,1,1,0,6,0,1
10672,chunk_231.txt,0,1,0,6,0,1
10673,chunk_232.txt,13,1,0,6,-6.123878E-05,1
10674,chunk_233.txt,15,1,1,6,-1.7814846E-05,1
10675,chunk_234.txt,0,1,0,6,6.3245006E-06,1
10676,chunk_235.txt,2,1,0,7,-0.0013670088,1
10677,chunk_236.txt,3,1,0,6,-1.628866E-05,1
10678,chunk_237.txt,3,1,0,6,-0.0002691429,1
10679,chunk_238.txt,4,1,0,6,0.000093069,1
10680,chunk_239.txt,8,1,0,6,-0.0002712211,1
10681,chunk_24.txt,2,1,0,6,2.2307611E-05,1
10682,chunk_240.txt,1,1,0,6,-1.6163056E-05,1
10683,chunk_241.txt,4,1,0,6,1.6058411E-05,1
10684,chunk_242.txt,4,1,0,6,1.6058411E-05,1
10685,chunk_243.txt,0,1,0,6,0.0001683289,1
10686,chunk_244.txt,2,1,0,6,-0.0001664284,1
10687,chunk_245.txt,2,1,0,6,-0.0001664284,1
10688,chunk_246.txt,4,1,0,6,1.6058411E-05,1
10689,chunk_247.txt,2,1,0,6,3.76282E-05,1
10690,chunk_248.txt,2,1,0,6,-0.0001023896,1
10691,chunk_249.txt,0,1,0,6,4.620773E-05,1
10692,chunk_25.txt,2,1,0,6,2.2307611E-05,1
10693,chunk_250.txt,1,1,0,6,0.0001056887,1
10694,chunk_251.txt,6,1,0,6,-6.203249E-05,1
10695,chunk_252.txt,3,1,0,6,-0.000042354,1
10696,chunk_253.txt,3,1,0,6,0.000174665,1
10697,chunk_254.txt,4,1,0,6,0.000003741,1
10698,chunk_255.txt,2,1,0,6,-0.0001565586,1
10699,chunk_256.txt,2,1,0,7,-0.0005903714,1
10700,chunk_257.txt,2,1,0,7,-0.000095265,1
10701,chunk_258.txt,7,1,1,6,0.000337619,1
10702,chunk_259.txt,2,1,0,7,0.0006863023,1
10703,chunk_26.txt,1,1,0,6,-0.000093418,1
10704,chunk_260.txt,2,1,0,7,5.3194468E-05,1
10705,chunk_261.txt,1,1,0,6,-0.00043308,1
10706,chunk_262.txt,1,1,0,6,-2.0339636E-05,1
10707,chunk_263.txt,2,1,0,7,0.0005892953,1
10708,chunk_264.txt,6,1,0,6,0.0001584684,1
10709,chunk_265.txt,4,1,0,6,-0.0006174733,1
10710,chunk_266.txt,4,1,0,6,-0.0006174733,1
10711,chunk_267.txt,1,1,0,6,-0.0001115799,1
10712,chunk_268.txt,5,1,0,6,-3.0201609E-05,1
10713,chunk_269.txt,13,1,0,6,3.073035E-05,1
10714,chunk_27.txt,1,1,0,6,0.0002600817,1
10715,chunk_270.txt,13,1,0,6,2.3984123E-05,1
10716,chunk_271.txt,13,1,0,6,2.3984123E-05,1
10717,chunk_272.txt,2,1,0,7,-0.0001682524,1
10718,chunk_273.txt,21,1,0,6,0.0001109237,1
10719,chunk_274.txt,1,1,0,6,-2.3456641E-05,1
10720,chunk_275.txt,1,1,0,6,-9.3449366E-05,1
10721,chunk_276.txt,1,1,0,6,-0.0005623963,1
10722,chunk_277.txt,2,1,0,6,-0.0001356843,1
10723,chunk_278.txt,2,1,0,6,-0.0001356843,1
10724,chunk_279.txt,0,1,0,6,6.6569424E-05,1
10725,chunk_28.txt,2,1,0,7,0.0004902009,1
10726,chunk_280.txt,13,1,0,6,0.000065043,1
10727,chunk_281.txt,2,1,0,7,-0.0001294488,1
10728,chunk_282.txt,4,1,0,6,0.000081987,1
10729,chunk_283.txt,1,1,0,6,-0.00002439,1
10730,chunk_284.txt,4,1,1,6,9.092331E-05,1
10731,chunk_285.txt,2,1,0,6,-2.7704371E-05,1
10732,chunk_286.txt,2,1,0,7,-0.0008191621,1
10733,chunk_287.txt,8,1,0,6,-0.0001801546,1
10734,chunk_288.txt,2,1,0,7,-0.000040283,1
10735,chunk_289.txt,12,1,0,6,0.0001093554,1
10736,chunk_29.txt,2,1,0,7,0.0002465094,1
10737,chunk_290.txt,1,1,0,6,-0.0001007477,1
10738,chunk_291.txt,1,1,0,6,6.6569424E-05,1
10739,chunk_292.txt,13,1,0,6,5.8420253E-05,1
10740,chunk_293.txt,0,1,0,6,-9.719165E-05,1
10741,chunk_294.txt,0,0,0,6,1.146622E-05,1
10742,chunk_295.txt,2,1,0,7,0.00081796,1
10743,chunk_296.txt,8,1,0,6,-0.0001801546,1
10744,chunk_297.txt,13,1,0,6,9.722287E-05,1
10745,chunk_298.txt,1,1,0,6,1.41019145E-05,1
10746,chunk_299.txt,2,1,1,6,-3.3426382E-05,1
10747,chunk_3.txt,1,1,0,6,-6.8263726E-05,1
10748,chunk_30.txt,1,1,0,6,-3.550138E-05,1
10749,chunk_300.txt,3,1,0,6,0.0001124717,1
10750,chunk_301.txt,1,1,1,6,-3.6226902E-05,1
10751,chunk_302.txt,1,1,1,6,-3.6226902E-05,1
10752,chunk_303.txt,12,1,0,6,3.66276E-05,1
10753,chunk_304.txt,5,1,0,6,-8.5546744E-05,1
10754,chunk_305.txt,0,0,0,6,1.146622E-05,1
10755,chunk_306.txt,0,0,0,6,1.146622E-05,1
10756,chunk_307.txt,0,1,0,6,-9.719165E-05,1
10757,chunk_308.txt,2,1,0,6,-0.0002454796,1
10758,chunk_309.txt,1,1,0,6,-0.0001064193,1
10759,chunk_31.txt,0,1,0,6,7.313553E-05,1
10760,chunk_310.txt,2,1,1,6,-1.7595918E-05,1
10761,chunk_311.txt,1,1,0,6,1.7922554E-05,1
10762,chunk_312.txt,0,0,0,6,-0.0006365848,1
10763,chunk_313.txt,1,1,0,6,-9.719165E-05,1
10764,chunk_314.txt,5,1,0,6,-3.1273674E-05,1
10765,chunk_315.txt,2,1,0,6,-1.29975715E-05,1
10766,chunk_316.txt,0,0,0,6,0,1
10767,chunk_317.txt,4,1,0,6,-1.567827E-05,1
10768,chunk_318.txt,2,1,0,6,1.8783845E-05,1
10769,chunk_319.txt,1,1,0,6,0.0001234936,1
10770,chunk_32.txt,1,1,0,6,-5.722119E-05,1
10771,chunk_320.txt,1,1,0,6,1.2872717E-05,1
10772,chunk_321.txt,1,1,0,6,0.0001970861,1
10773,chunk_322.txt,1,1,0,6,-0.0002148516,1
10774,chunk_323.txt,1,1,0,7,-0.0001556464,1
10775,chunk_324.txt,1,1,0,7,0.000098147,1
10776,chunk_325.txt,1,1,0,7,7.876524E-05,1
10777,chunk_326.txt,1,1,1,6,-0.00034108,1
10778,chunk_327.txt,1,1,1,6,-0.0004099029,1
10779,chunk_328.txt,1,1,1,6,-0.0003182041,1
10780,chunk_329.txt,0,1,0,7,6.5883374E-05,1
10781,chunk_33.txt,0,1,0,6,-1.8744548E-05,1
10782,chunk_330.txt,0,1,0,7,3.1379932E-05,1
10783,chunk_331.txt,0,1,0,7,0.0001370242,1
10784,chunk_332.txt,0,1,0,7,0.0001060416,1
10785,chunk_333.txt,0,1,0,7,-5.745944E-05,1
10786,chunk_334.txt,0,1,0,7,0.0001934542,1
10787,chunk_335.txt,0,1,0,7,-0.0003233167,1
10788,chunk_336.txt,0,1,0,7,7.2374234E-05,1
10789,chunk_337.txt,0,1,0,7,-8.8695735E-05,1
10790,chunk_338.txt,0,1,0,7,0.0002010961,1
10791,chunk_339.txt,0,1,0,7,8.045543E-06,1
10792,chunk_34.txt,11,1,0,6,-5.3881548E-05,1
10793,chunk_340.txt,0,1,0,7,-6.746629E-05,1
10794,chunk_341.txt,0,1,0,7,3.255091E-05,1
10795,chunk_342.txt,0,1,0,7,-0.0001504103,1
10796,chunk_343.txt,0,1,0,7,-5.2636737E-05,1
10797,chunk_344.txt,0,1,0,7,0.0001769217,1
10798,chunk_345.txt,0,1,0,7,-9.6813565E-05,1
10799,chunk_346.txt,0,1,0,7,-0.0001451723,1
10800,chunk_347.txt,0,1,0,7,2.7911257E-05,1
10801,chunk_348.txt,0,1,0,7,-2.9910227E-05,1
10802,chunk_349.txt,0,1,0,7,0.0001059038,1
10803,chunk_35.txt,11,1,0,6,-5.3881548E-05,1
10804,chunk_350.txt,0,1,0,7,-0.0002719344,1
10805,chunk_351.txt,0,1,0,7,-8.155607E-05,1
10806,chunk_352.txt,0,1,0,7,-0.0002986653,1
10807,chunk_353.txt,1,1,0,7,0,1
10808,chunk_354.txt,1,1,0,7,0,1
10809,chunk_355.txt,1,1,0,7,0,1
10810,chunk_356.txt,2,1,0,6,-4.661892E-05,1
10811,chunk_357.txt,0,1,0,7,0.0001630672,1
10812,chunk_358.txt,0,1,0,7,-9.266034E-05,1
10813,chunk_359.txt,0,1,0,7,-4.150029E-05,1
10814,chunk_36.txt,1,1,0,6,0.0002094863,1
10815,chunk_360.txt,0,1,0,7,-7.83272E-05,1
10816,chunk_361.txt,0,1,0,7,-4.043292E-05,1
10817,chunk_362.txt,0,1,0,7,2.708245E-05,1
10818,chunk_363.txt,1,1,0,7,0,1
10819,chunk_364.txt,0,1,0,7,0.0001100961,1
10820,chunk_365.txt,0,1,0,7,-4.0477134E-05,1
10821,chunk_366.txt,0,1,0,7,-5.6288653E-05,1
10822,chunk_367.txt,0,1,0,7,-2.4778086E-05,1
10823,chunk_368.txt,13,1,0,6,0.000065043,1
10824,chunk_369.txt,1,1,0,7,0,1
10825,chunk_37.txt,3,1,0,6,-6.6575565E-05,1
10826,chunk_370.txt,1,1,0,7,0,1
10827,chunk_371.txt,1,1,0,7,0,1
10828,chunk_372.txt,1,1,0,7,0,1
10829,chunk_373.txt,0,1,0,7,-0.0001771944,1
10830,chunk_374.txt,0,1,0,7,0.0001726553,1
10831,chunk_375.txt,0,1,0,7,-0.0002049398,1
10832,chunk_376.txt,0,1,0,7,0.0002856194,1
10833,chunk_377.txt,0,1,0,7,-3.4270106E-05,1
10834,chunk_378.txt,0,1,0,7,-0.0001771168,1
10835,chunk_379.txt,0,1,0,7,0.0002447475,1
10836,chunk_38.txt,2,1,0,7,-0.001000995,1
10837,chunk_380.txt,0,1,0,7,-3.2548083E-05,1
10838,chunk_381.txt,0,1,0,7,1.6737273E-06,1
10839,chunk_382.txt,1,1,0,6,-0.0005315152,1
10840,chunk_383.txt,0,1,0,7,-7.620071E-05,1
10841,chunk_384.txt,11,1,0,6,7.4232245E-05,1
10842,chunk_385.txt,0,1,0,7,-0.0003271549,1
10843,chunk_386.txt,0,1,0,7,7.390208E-05,1
10844,chunk_387.txt,0,1,0,7,-0.0002820783,1
10845,chunk_388.txt,0,1,0,7,-0.0001424457,1
10846,chunk_389.txt,0,1,0,7,-0.0001122581,1
10847,chunk_39.txt,2,1,0,7,-0.0004949948,1
10848,chunk_390.txt,0,1,0,7,0.0002527181,1
10849,chunk_391.txt,0,1,0,7,-1.5189353E-05,1
10850,chunk_392.txt,0,1,0,7,-0.0001452244,1
10851,chunk_393.txt,1,1,0,7,0,1
10852,chunk_394.txt,0,1,0,7,0.0001066491,1
10853,chunk_395.txt,0,1,0,7,0.0001512063,1
10854,chunk_396.txt,0,1,0,7,-8.0364625E-05,1
10855,chunk_397.txt,0,1,0,7,0.0001268596,1
10856,chunk_398.txt,0,1,0,7,0.0001732787,1
10857,chunk_399.txt,0,1,0,7,0.0003292936,1
10858,chunk_4.txt,1,1,0,6,-0.000179478,1
10859,chunk_40.txt,11,1,0,6,-4.3324802E-05,1
10860,chunk_400.txt,0,1,0,7,0.0002488075,1
10861,chunk_401.txt,0,1,0,7,0.0003544719,1
10862,chunk_402.txt,0,1,0,7,-0.0001832366,1
10863,chunk_403.txt,0,1,0,7,0.000171186,1
10864,chunk_404.txt,0,1,0,7,0.0002470827,1
10865,chunk_405.txt,0,1,0,7,0.0002954406,1
10866,chunk_406.txt,0,1,0,7,0.0002237577,1
10867,chunk_407.txt,0,1,0,7,0.000207916,1
10868,chunk_408.txt,0,1,0,7,8.273387E-06,1
10869,chunk_409.txt,0,1,0,7,8.273387E-06,1
10870,chunk_41.txt,1,1,0,6,0.0001567339,1
10871,chunk_410.txt,0,1,0,7,-0.0003367907,1
10872,chunk_411.txt,0,1,0,7,4.7776473E-05,1
10873,chunk_412.txt,0,1,0,7,0.0001652574,1
10874,chunk_413.txt,0,1,0,7,0.0001139003,1
10875,chunk_414.txt,0,1,0,7,0.0003174027,1
10876,chunk_415.txt,0,1,0,7,-0.0001849761,1
10877,chunk_416.txt,0,1,0,7,-0.0002408201,1
10878,chunk_417.txt,0,1,0,7,-0.0001720431,1
10879,chunk_418.txt,0,1,0,7,-0.0001529837,1
10880,chunk_419.txt,0,1,0,7,-3.2093474E-05,1
10881,chunk_42.txt,2,1,0,7,7.406599E-06,1
10882,chunk_420.txt,1,1,0,7,0,1
10883,chunk_421.txt,0,1,0,7,-9.720944E-05,1
10884,chunk_422.txt,0,1,0,7,0.0002916551,1
10885,chunk_423.txt,0,1,0,7,1.3116117E-05,1
10886,chunk_424.txt,0,1,0,7,-0.0001367885,1
10887,chunk_425.txt,0,1,0,7,-0.0003142532,1
10888,chunk_426.txt,0,1,0,7,-0.0002788511,1
10889,chunk_427.txt,0,1,0,7,-0.0001125401,1
10890,chunk_428.txt,1,1,0,7,0,1
10891,chunk_429.txt,0,1,0,7,0.0005383428,1
10892,chunk_43.txt,0,1,0,7,0,1
10893,chunk_430.txt,1,1,0,6,-5.6679568E-05,1
10894,chunk_431.txt,4,1,0,6,8.1488E-06,1
10895,chunk_432.txt,1,1,1,6,-0.00020131,1
10896,chunk_433.txt,0,1,0,7,-0.0003372524,1
10897,chunk_434.txt,0,1,0,7,-0.0002497563,1
10898,chunk_435.txt,1,1,0,6,-0.00021876,1
10899,chunk_436.txt,0,1,0,7,0.0001167003,1
10900,chunk_437.txt,1,1,0,7,0,1
10901,chunk_438.txt,4,1,1,6,-0.0003566019,1
10902,chunk_439.txt,0,1,0,7,6.83468E-05,1
10903,chunk_44.txt,0,1,0,7,0,1
10904,chunk_440.txt,0,1,0,7,-0.0002849143,1
10905,chunk_441.txt,0,1,0,7,-0.0001598592,1
10906,chunk_442.txt,0,1,0,7,-7.19293E-05,1
10907,chunk_443.txt,1,1,0,7,0,1
10908,chunk_444.txt,0,1,0,7,-0.0001091952,1
10909,chunk_445.txt,0,1,0,7,-0.000371375,1
10910,chunk_446.txt,0,1,0,7,-0.0001277818,1
10911,chunk_447.txt,0,1,0,7,0.0002022644,1
10912,chunk_448.txt,0,1,0,7,-9.935612E-05,1
10913,chunk_449.txt,0,1,0,7,-4.3982112E-05,1
10914,chunk_45.txt,0,1,0,7,0,1
10915,chunk_450.txt,0,1,0,7,-0.0002537238,1
10916,chunk_451.txt,0,1,0,7,0.0004180294,1
10917,chunk_452.txt,0,1,0,7,-7.7480225E-05,1
10918,chunk_453.txt,0,1,0,7,-0.0001497646,1
10919,chunk_454.txt,0,1,0,7,-0.0001004649,1
10920,chunk_455.txt,0,1,0,7,-0.0003240032,1
10921,chunk_456.txt,1,1,0,7,0.0001271524,1
10922,chunk_457.txt,0,1,0,7,8.523673E-06,1
10923,chunk_458.txt,0,1,0,7,5.5484947E-05,1
10924,chunk_459.txt,0,1,0,7,-0.0003407705,1
10925,chunk_46.txt,1,1,0,6,-0.0004911595,1
10926,chunk_460.txt,1,1,0,7,0,1
10927,chunk_461.txt,0,1,0,7,0.0004123273,1
10928,chunk_462.txt,0,1,0,7,-0.0001767885,1
10929,chunk_463.txt,0,1,0,7,-0.0003058194,1
10930,chunk_464.txt,0,1,0,7,6.649055E-05,1
10931,chunk_465.txt,0,1,0,7,0.0001896287,1
10932,chunk_466.txt,0,1,0,7,0.0002456624,1
10933,chunk_467.txt,0,1,0,7,1.4769362E-05,1
10934,chunk_468.txt,0,1,0,7,-5.469229E-05,1
10935,chunk_469.txt,1,1,0,7,0,1
10936,chunk_47.txt,5,1,1,6,1.1490557E-05,1
10937,chunk_470.txt,4,1,0,6,-6.926633E-06,1
10938,chunk_471.txt,0,1,0,7,0.0001801721,1
10939,chunk_472.txt,0,1,0,7,0.0001643006,1
10940,chunk_473.txt,0,1,0,7,0.0002465861,1
10941,chunk_474.txt,0,1,0,7,0.0001705756,1
10942,chunk_475.txt,0,1,0,7,-0.0003838304,1
10943,chunk_476.txt,1,1,0,6,-1.20147715E-05,1
10944,chunk_477.txt,0,1,0,7,0.0001069861,1
10945,chunk_478.txt,0,1,0,7,0.0001075532,1
10946,chunk_479.txt,0,1,0,7,0.0001650587,1
10947,chunk_48.txt,5,1,0,6,-3.0201609E-05,1
10948,chunk_480.txt,0,1,0,7,-8.4412815E-05,1
10949,chunk_481.txt,0,1,0,7,-3.406651E-05,1
10950,chunk_482.txt,1,1,0,6,-0.0001331979,1
10951,chunk_483.txt,1,1,0,6,-0.0002271245,1
10952,chunk_484.txt,1,1,0,6,-3.79302E-05,1
10953,chunk_485.txt,1,1,0,6,-9.045079E-05,1
10954,chunk_486.txt,1,1,0,6,-6.785882E-05,1
10955,chunk_487.txt,1,1,0,6,0.0001313973,1
10956,chunk_488.txt,0,1,0,7,-3.412829E-05,1
10957,chunk_489.txt,1,1,0,6,4.605065E-06,1
10958,chunk_49.txt,0,1,0,6,5.264133E-05,1
10959,chunk_490.txt,1,1,0,6,-6.9723785E-05,1
10960,chunk_491.txt,1,1,0,6,3.63723E-05,1
10961,chunk_492.txt,2,1,0,6,-0.0002491828,1
10962,chunk_493.txt,1,1,0,6,-8.0295344E-05,1
10963,chunk_494.txt,1,1,0,6,7.62121E-05,1
10964,chunk_495.txt,0,1,0,7,0.0002328334,1
10965,chunk_496.txt,1,1,0,6,5.7659447E-05,1
10966,chunk_497.txt,1,1,0,6,3.0411147E-05,1
10967,chunk_498.txt,0,1,0,7,7.7703946E-05,1
10968,chunk_499.txt,0,1,0,7,-0.000050639,1
10969,chunk_5.txt,1,1,0,6,-0.000179478,1
10970,chunk_50.txt,2,1,0,6,-9.605992E-05,1
10971,chunk_500.txt,1,1,0,7,0,1
10972,chunk_501.txt,0,1,0,7,1.0583854E-05,1
10973,chunk_502.txt,0,1,0,7,0.000151654,1
10974,chunk_503.txt,1,1,0,6,-7.919534E-05,1
10975,chunk_504.txt,0,1,0,7,0.0003747046,1
10976,chunk_505.txt,0,1,0,7,0.0002852444,1
10977,chunk_506.txt,0,1,0,7,0.0002158258,1
10978,chunk_507.txt,1,1,0,6,0.0001755716,1
10979,chunk_508.txt,1,1,0,6,-7.365823E-05,1
10980,chunk_509.txt,1,1,0,6,-0.0001784524,1
10981,chunk_51.txt,0,1,0,6,5.264133E-05,1
10982,chunk_510.txt,1,1,0,6,1.8735162E-05,1
10983,chunk_511.txt,1,1,0,6,2.6909931E-05,1
10984,chunk_512.txt,1,1,0,6,-7.472523E-05,1
10985,chunk_513.txt,1,1,0,6,-0.0001567661,1
10986,chunk_514.txt,1,1,0,6,-9.039665E-05,1
10987,chunk_515.txt,1,1,0,6,-3.8009828E-05,1
10988,chunk_516.txt,1,1,0,6,-0.0002028388,1
10989,chunk_517.txt,1,1,0,6,-0.0002447196,1
10990,chunk_518.txt,1,1,0,6,-0.0003611126,1
10991,chunk_519.txt,1,1,0,6,4.227304E-06,1
10992,chunk_52.txt,17,1,1,6,-0.0003214685,1
10993,chunk_520.txt,1,1,0,6,-3.097931E-05,1
10994,chunk_521.txt,2,1,0,6,6.093476E-05,1
10995,chunk_522.txt,1,1,0,6,-1.5889831E-05,1
10996,chunk_523.txt,1,1,0,6,-2.167507E-05,1
10997,chunk_524.txt,1,1,0,6,-2.167507E-05,1
10998,chunk_525.txt,1,1,0,6,7.075243E-05,1
10999,chunk_526.txt,1,1,0,6,-0.0002673818,1
11000,chunk_527.txt,1,1,0,6,0.000038941,1
11001,chunk_528.txt,1,1,0,6,-0.0001160065,1
11002,chunk_529.txt,1,1,0,6,-1.0408958E-06,1
11003,chunk_53.txt,11,1,0,6,-4.3324802E-05,1
11004,chunk_530.txt,1,1,0,6,-8.734459E-06,1
11005,chunk_531.txt,1,1,0,6,-0.0001274868,1
11006,chunk_532.txt,1,1,0,6,-7.930059E-05,1
11007,chunk_533.txt,1,1,0,6,1.8717888E-05,1
11008,chunk_534.txt,1,1,0,6,-7.171408E-05,1
11009,chunk_535.txt,1,1,0,6,-0.0002077793,1
11010,chunk_536.txt,1,1,0,6,-0.0001080809,1
11011,chunk_537.txt,1,1,0,6,2.617681E-06,1
11012,chunk_538.txt,1,1,0,6,0.000015125,1
11013,chunk_539.txt,0,1,0,7,-0.0002956323,1
11014,chunk_54.txt,1,1,0,6,0.0001292766,1
11015,chunk_540.txt,0,1,0,7,-0.0001935698,1
11016,chunk_541.txt,1,1,0,6,-0.0001391466,1
11017,chunk_542.txt,1,1,0,6,1.7464143E-05,1
11018,chunk_543.txt,1,1,0,6,-0.0001548301,1
11019,chunk_544.txt,1,1,0,6,-3.471932E-06,1
11020,chunk_545.txt,1,1,0,6,0.000042132,1
11021,chunk_546.txt,1,1,0,6,-0.000098644,1
11022,chunk_547.txt,1,1,0,6,-0.0001687471,1
11023,chunk_548.txt,1,1,0,6,-0.0001074937,1
11024,chunk_549.txt,1,1,0,6,-5.401776E-05,1
11025,chunk_55.txt,19,1,1,6,-4.828425E-05,1
11026,chunk_550.txt,1,1,0,6,-0.0001384164,1
11027,chunk_551.txt,1,1,0,6,2.0484791E-05,1
11028,chunk_552.txt,1,1,0,6,4.890751E-06,1
11029,chunk_553.txt,1,1,0,6,-9.91361E-05,1
11030,chunk_554.txt,1,1,0,6,4.8920454E-05,1
11031,chunk_555.txt,3,1,0,6,1.7348395E-05,1
11032,chunk_556.txt,1,1,0,6,4.4797744E-06,1
11033,chunk_557.txt,1,1,0,6,-0.0001211111,1
11034,chunk_558.txt,1,1,0,6,-0.0001282322,1
11035,chunk_559.txt,1,1,0,6,-0.0001231668,1
11036,chunk_56.txt,0,1,0,6,9.525278E-05,1
11037,chunk_560.txt,1,1,0,6,-4.100093E-05,1
11038,chunk_561.txt,1,1,0,6,-0.0001239562,1
11039,chunk_562.txt,1,1,0,6,-0.0001280747,1
11040,chunk_563.txt,1,1,0,6,0.000009856,1
11041,chunk_564.txt,0,1,0,7,8.933813E-05,1
11042,chunk_565.txt,1,1,0,6,-6.11242E-05,1
11043,chunk_566.txt,1,1,0,6,3.9104372E-05,1
11044,chunk_567.txt,1,1,0,6,-2.5054385E-05,1
11045,chunk_568.txt,1,1,0,6,-0.0001208962,1
11046,chunk_569.txt,1,1,0,6,7.6248914E-05,1
11047,chunk_57.txt,2,1,0,6,-0.0002802165,1
11048,chunk_570.txt,1,1,0,6,-0.0001012997,1
11049,chunk_571.txt,1,1,0,6,-1.7117562E-05,1
11050,chunk_572.txt,1,1,0,6,-0.0002626818,1
11051,chunk_573.txt,1,1,0,6,-0.0001631402,1
11052,chunk_574.txt,1,1,0,6,-0.0001532736,1
11053,chunk_575.txt,1,1,0,6,7.91956E-06,1
11054,chunk_576.txt,1,1,0,6,-0.0001014001,1
11055,chunk_577.txt,1,1,0,6,1.837708E-06,1
11056,chunk_578.txt,1,1,0,6,-9.544741E-05,1
11057,chunk_579.txt,1,1,0,6,-0.0001295968,1
11058,chunk_58.txt,0,1,0,6,2.616183E-05,1
11059,chunk_580.txt,1,1,0,6,0.000049159,1
11060,chunk_581.txt,1,1,0,6,-0.0001191033,1
11061,chunk_582.txt,1,1,0,6,-0.0001795799,1
11062,chunk_583.txt,1,1,0,6,0.0001070533,1
11063,chunk_584.txt,1,1,0,6,-0.000138507,1
11064,chunk_585.txt,1,1,0,6,-0.0002446861,1
11065,chunk_586.txt,1,1,0,6,-0.0002446861,1
11066,chunk_587.txt,1,1,0,6,-3.5021898E-05,1
11067,chunk_588.txt,1,1,0,6,-1.3762183E-05,1
11068,chunk_589.txt,1,1,0,6,-0.000349671,1
11069,chunk_59.txt,1,1,0,6,-0.0002025118,1
11070,chunk_590.txt,1,1,0,6,8.4754665E-06,1
11071,chunk_591.txt,1,1,0,6,-0.0001533595,1
11072,chunk_592.txt,1,1,0,6,-8.838266E-06,1
11073,chunk_593.txt,1,1,0,6,3.1011816E-05,1
11074,chunk_594.txt,1,1,0,6,-4.533218E-05,1
11075,chunk_595.txt,1,1,0,6,-0.0001002015,1
11076,chunk_596.txt,1,1,0,6,-7.154975E-05,1
11077,chunk_597.txt,1,1,0,6,-3.3793567E-05,1
11078,chunk_598.txt,1,1,0,6,-4.6190085E-05,1
11079,chunk_599.txt,1,1,0,6,-0.0001854739,1
11080,chunk_6.txt,1,1,0,6,4.676515E-05,1
11081,chunk_60.txt,2,1,0,7,0.0001954884,1
11082,chunk_600.txt,1,1,0,6,-0.0002728632,1
11083,chunk_601.txt,1,1,0,6,-0.0002169591,1
11084,chunk_602.txt,1,1,0,6,-6.308447E-05,1
11085,chunk_603.txt,1,1,0,6,-4.5421075E-05,1
11086,chunk_604.txt,1,1,0,6,-0.0001876593,1
11087,chunk_605.txt,1,1,0,6,5.1459418E-05,1
11088,chunk_606.txt,1,1,0,6,-7.789628E-05,1
11089,chunk_607.txt,1,1,0,6,-2.9927378E-05,1
11090,chunk_608.txt,1,1,0,6,-0.0001390055,1
11091,chunk_609.txt,1,1,0,6,-0.0001108122,1
11092,chunk_61.txt,0,1,0,6,-0.0004451198,1
11093,chunk_610.txt,1,1,0,6,-1.7172828E-05,1
11094,chunk_611.txt,1,1,0,6,-1.7172828E-05,1
11095,chunk_612.txt,1,1,0,6,-0.0001285003,1
11096,chunk_613.txt,1,1,0,6,-0.0001333764,1
11097,chunk_614.txt,1,1,0,6,-4.419642E-06,1
11098,chunk_615.txt,1,1,0,6,1.6601367E-05,1
11099,chunk_616.txt,1,1,0,6,-3.1690273E-05,1
11100,chunk_617.txt,2,1,0,6,-0.0001907739,1
11101,chunk_618.txt,1,1,0,6,-0.0001453311,1
11102,chunk_619.txt,1,1,0,6,-7.4982905E-05,1
11103,chunk_62.txt,0,1,0,6,-0.0001894317,1
11104,chunk_620.txt,1,1,0,6,-0.0002270172,1
11105,chunk_621.txt,1,1,0,6,4.110166E-05,1
11106,chunk_622.txt,1,1,0,6,-0.000012317,1
11107,chunk_623.txt,1,1,0,6,-7.3026065E-05,1
11108,chunk_624.txt,1,1,0,6,-1.8114717E-05,1
11109,chunk_625.txt,1,1,0,6,0.000002581,1
11110,chunk_626.txt,1,1,0,6,-0.000118959,1
11111,chunk_627.txt,1,1,0,6,-0.0001443048,1
11112,chunk_628.txt,1,1,0,6,2.3641602E-05,1
11113,chunk_629.txt,1,1,0,6,0.0001511906,1
11114,chunk_63.txt,0,1,0,6,-0.0001894317,1
